X Y A R logL 
10.8234697358 28.6912189125 1.95997503592 2.40186831638 -112986.809972
185.265732316 150.78277574 1.52544479215 3.40076390376 -112986.80947
148.275166852 29.0187406459 1.82406675101 2.4061782351 -112986.802969
51.220336191 32.2307933954 1.25395376269 4.8539452447 -112986.797908
195.172983035 187.638419619 1.57529129036 2.01789268937 -112986.797826
127.367858366 181.535434593 1.41388100536 5.78119004215 -112986.796385
35.1104019919 49.5393547293 1.77085358237 2.96184323644 -112986.795201
34.1555629151 58.3550450292 1.06925424327 2.7907175708 -112986.787831
94.0604793011 121.567234335 1.0297816552 7.06378799881 -112986.787592
98.0015081871 45.2037488049 1.04000648314 6.71878909988 -112986.787549
32.5045235336 165.432619677 4.0046301708 2.81680357393 -112986.784927
95.7522300302 41.7055214276 1.13461400207 2.46465720382 -112986.781995
28.2914539185 154.168575788 1.43866996349 5.22881776165 -112986.781187
89.9305645998 191.383643262 1.18464808534 4.02701803641 -112986.779053
163.291937277 173.488704005 1.45421436298 2.2818770899 -112986.76674
145.451003177 96.0530629861 1.48702186224 2.4052777202 -112986.765804
99.9644018377 19.0079455078 1.1321796503 2.08614451342 -112986.76397
181.833999055 130.429750109 1.04290084857 2.60412411963 -112986.760084
156.85903468 35.0511164055 1.7953667914 4.4567698532 -112986.751775
36.6133116267 171.980724177 1.02595496185 7.92183003247 -112986.748391
45.4775178016 118.632147611 1.07109377282 2.48601991965 -112986.744111
152.289485249 27.9054242366 1.62441208767 4.59717148397 -112986.743544
115.034877588 130.870082358 1.06453561853 3.57723000841 -112986.743383
96.1124101879 31.8405226889 1.30862597554 2.43298305531 -112986.743154
182.392482008 80.5920913139 1.64925775975 3.04540660469 -112986.742194
188.689412903 89.3078049832 1.12705066368 2.88076762857 -112986.738094
197.228100055 32.574447199 1.0716164558 2.65882198091 -112986.733178
145.541297853 168.614756674 1.12221203377 8.69170650427 -112986.731353
188.040919741 149.055631211 2.12009498303 2.38213391215 -112986.726498
0.480858225886 109.009058355 1.24777214654 3.41765140845 -112986.723135
1.59770704234 104.518196339 1.64119063237 2.42575541498 -112986.71893
160.1596052 168.139595598 1.68501776758 4.04548502655 -112986.713888
99.8005551241 117.560191638 1.41889930826 7.06654495329 -112986.712626
80.2875348964 153.196713949 1.40205503823 2.08073706948 -112986.704792
106.07566961 36.3446966772 1.45771798139 2.52844578203 -112986.703564
178.987459311 82.8475587158 1.88495216244 3.56454077544 -112986.70251
195.328765735 192.117577902 1.02235148988 2.38793960812 -112986.699336
168.012902706 146.558750343 1.08349523093 2.59886890305 -112986.699209
12.814245784 31.6950077893 1.2893135586 2.20486877407 -112986.692305
22.5550134044 126.846151797 1.42369632341 2.1564723193 -112986.688353
156.472091447 91.0398630647 1.19344541075 4.13444170329 -112986.688256
0.679407666545 109.481235991 1.12188100812 2.40577818297 -112986.687157
103.443410342 39.5211988863 3.77947854824 2.27106814828 -112986.684564
174.778179579 83.0924323282 1.24105943537 2.00981270026 -112986.683772
188.78052343 89.2296003965 1.35740366806 4.65955571013 -112986.680772
10.9639984295 28.6750490176 1.08097690651 2.88454636273 -112986.677674
67.8170167302 189.515856356 1.31026917955 2.09049020036 -112986.669837
22.5048472932 154.285978347 1.03850065563 2.25533855198 -112986.664356
97.8237296736 68.5529789804 1.16040225179 2.87195156254 -112986.66341
2.29321935461 108.92477448 1.09746933857 2.62018051912 -112986.653822
142.460786129 189.954056582 1.01458900166 2.02591947971 -112986.653322
2.13744604009 104.61484214 1.16404632252 3.24995150434 -112986.64058
15.028955593 177.707343728 1.21293439297 3.28284472561 -112986.638243
198.975644097 127.039582913 1.96956248817 2.03523804434 -112986.637177
156.456660352 89.4446818129 1.33261547867 2.40703330943 -112986.636328
103.022758553 65.1951917898 2.79503689208 2.45043067888 -112986.630204
165.002178308 163.868550288 1.89202629878 2.40160798122 -112986.628913
176.923668718 199.179636296 1.56996135199 4.45310829859 -112986.622087
151.245474049 54.4871899025 1.14556985454 3.08818733225 -112986.615588
172.479396752 194.762136832 1.28109798166 2.4597017075 -112986.614612
152.216885671 36.2167765367 1.87225120569 2.8577606648 -112986.612555
164.31706779 117.543290815 1.31871808455 2.18384812919 -112986.611898
100.744033615 108.261994048 1.54458341866 4.23048440664 -112986.608936
0.276395511683 109.228291922 1.01419230894 4.22444769323 -112986.60818
166.234695886 197.977455885 1.03665788741 2.05261090161 -112986.60483
155.112496685 49.4877595885 1.30123319449 3.59486150744 -112986.600008
126.24321801 182.087508439 3.51768446731 2.66008942227 -112986.597983
59.5462201248 162.156171965 2.16083459173 3.00077038564 -112986.59798
27.2060414475 77.7395542256 1.39630920592 2.07758199443 -112986.592003
57.1574622192 145.849148362 1.49928211918 2.20919238334 -112986.583536
9.63756358596 182.061569164 1.16810479749 2.64395097122 -112986.579061
77.4983893721 192.303446761 1.17506817776 3.33400575395 -112986.578727
0.240013374851 105.956697571 1.76700719945 3.06466405037 -112986.575501
105.378657283 183.179189944 1.58498489803 3.11274926004 -112986.572295
27.9172876825 167.788038531 2.29648786313 2.31697627501 -112986.565229
164.895038695 166.44115151 1.23710889587 8.07681089192 -112986.56511
187.107532058 179.645424055 1.06114382977 2.05240382103 -112986.562936
28.9996256156 16.9922530966 1.22038171974 3.20964335039 -112986.558477
31.1389142538 171.002022602 1.01665529488 3.93718901245 -112986.558294
162.581365876 159.495204746 1.60956505597 2.97484477309 -112986.557261
150.328399931 170.803769205 4.01323973576 3.22211800133 -112986.556959
39.8875457192 154.142133455 1.24253591536 2.4085217468 -112986.538505
14.7167667812 180.744538096 1.52399356296 3.23619237964 -112986.537838
3.64701334923 106.437672295 1.21094714163 2.97238825783 -112986.533175
14.5392272996 179.862107016 1.34325237602 3.67073803399 -112986.531034
148.627290573 32.1376374544 1.93540959077 3.49740713446 -112986.525478
76.3135431365 194.070470964 1.13392878564 2.86441551789 -112986.519909
9.21923235604 179.270691468 1.21706677656 3.85386662061 -112986.491854
4.32974270609 105.645537579 1.23990863947 2.53142580527 -112986.49008
19.7853862148 120.474246832 1.08564377948 4.21679813244 -112986.48965
22.3320762374 163.880911194 1.01623598939 3.16728529353 -112986.48641
103.949842948 46.6270396358 2.21197286935 2.59491237269 -112986.48597
160.5250803 88.6701170713 1.49419585403 2.96478364072 -112986.484753
90.467930753 190.437524426 2.41651653106 2.2412941612 -112986.479048
47.8395578356 6.90224747704 1.44089055023 2.40502208805 -112986.478233
183.745607951 130.54717556 1.28008866578 2.06144153474 -112986.46991
66.8215160075 161.320872224 1.68587165314 2.27521078092 -112986.467655
147.883213858 168.635310174 1.40793062361 8.69819236544 -112986.466004
104.63009934 65.9696028208 1.07134521808 4.346042702 -112986.463983
78.6527216491 192.101383043 1.20347194882 3.50157904251 -112986.459712
147.833023411 91.6562265488 2.78844883716 2.24605519076 -112986.457376
151.75475838 92.9067416909 1.57506446743 3.42104440843 -112986.43823
11.0587584428 178.356342972 2.61487948447 2.01325187786 -112986.433488
169.64182006 146.374092004 1.35007640219 2.92601508046 -112986.433329
8.37741164994 177.751878718 1.3430239279 2.43586108236 -112986.431182
78.9422225088 189.835523 1.45696367621 2.08203614173 -112986.428985
176.361659138 192.337861148 1.070504951 3.68260602959 -112986.4276
63.1732771401 155.857420482 1.17308480728 2.20346059513 -112986.427331
89.3897994076 188.616190954 1.36958228428 2.76751791702 -112986.425067
12.863574544 28.9948970653 1.24574671804 2.28557087888 -112986.420656
174.932931111 199.535756132 2.37753974473 2.84577481069 -112986.401285
148.653224081 94.1047520311 1.83101797114 3.00254646199 -112986.399757
93.3207709391 121.604726537 1.05769118329 6.10310703524 -112986.391454
13.3377202564 31.2015334891 1.16618295835 2.18290178461 -112986.390875
111.766708832 109.383625922 1.06457808907 2.49138639575 -112986.390791
182.232827349 131.483864862 1.15059010697 2.09947153752 -112986.390081
111.040297655 184.008731207 1.74458320093 3.28194020249 -112986.389863
112.621025168 131.615164827 1.06739770674 2.84988168655 -112986.383427
159.725104835 170.298380726 1.81962005387 3.98349320467 -112986.381536
62.5286459392 159.686042197 2.91168504325 2.11819559523 -112986.378545
103.722213644 110.156393049 1.07589389594 5.98885005329 -112986.372459
132.336791364 182.767404189 4.03679373008 2.05127413424 -112986.370004
105.567348517 182.534417655 1.31138187712 4.18588008232 -112986.369863
199.51170155 77.1661860713 1.19059061786 2.17048649826 -112986.364043
152.637827513 93.2473036028 1.15135238748 4.76953859749 -112986.361621
98.9959509846 68.4429672807 1.15497982588 3.78660101958 -112986.353517
40.6010645926 17.1375938264 4.79550175937 8.82214223656 -112986.348251
9.01021003638 180.770244801 1.18231801623 3.19632214781 -112986.338454
79.2675021685 191.196040929 1.2864631373 2.92772827497 -112986.327884
8.30748911395 156.355596446 1.43330014769 2.2766384142 -112986.321403
183.482646131 79.771246145 1.21159869399 2.73437076758 -112986.318114
87.2280692378 94.1514602372 1.1910169498 2.41951156925 -112986.304818
4.04880450992 107.358636436 1.12453297472 2.02240524919 -112986.297361
152.439582217 93.9637243858 1.04798394189 2.27718132449 -112986.297094
158.589733539 93.1945996965 1.03160860902 2.43060803445 -112986.275231
30.7233116146 61.9774174395 1.44485476569 2.16329043243 -112986.26844
95.9185044967 105.011459601 1.097573355 8.04298465631 -112986.268225
154.898689699 92.971124432 1.01516970578 2.64318418572 -112986.263147
15.8762770011 178.5411172 1.08250632555 3.0942475288 -112986.260785
172.275258253 198.731622219 1.11328815128 5.56908985006 -112986.253746
156.555478602 91.2165521129 1.09239264493 2.32202379491 -112986.250193
9.91462252129 27.9908004054 1.28797158379 2.36045054469 -112986.248022
51.739513998 142.421066928 1.04477998008 2.57066604664 -112986.227293
161.217063792 33.1214780096 1.5639918627 2.25502509947 -112986.224682
23.7787487857 157.088771273 1.21509653989 3.16317235131 -112986.223351
18.3758440052 124.469361002 1.04413347374 3.69170958494 -112986.222289
103.615628755 67.1906508761 1.37714502467 4.06089437069 -112986.222201
151.049091633 95.5613131539 1.02605591694 4.20361789003 -112986.221869
102.281604819 70.7854780798 1.09939021425 3.05502213019 -112986.221596
82.1650696452 193.914056316 1.1855456326 3.90969995437 -112986.220877
78.9763969794 190.690042475 1.84933632556 2.07236172287 -112986.219722
83.6243290704 112.943533025 1.03855384967 2.62188989859 -112986.219171
162.48846632 173.972712265 1.47700132863 3.44556998138 -112986.215666
124.387119304 188.309244148 1.3067765511 4.70138075803 -112986.215544
125.696604145 113.014757185 1.90406446369 2.26099959509 -112986.21324
155.827401202 175.113270502 2.25439066719 4.12707704112 -112986.20717
96.7156021991 45.3170624753 1.30814417806 3.48069987801 -112986.200566
100.702435282 70.1249757273 1.06260298294 3.55907008432 -112986.193299
117.029017884 129.887739744 1.00831824856 2.81695806716 -112986.192488
172.296685863 196.571498445 1.21576144385 3.36736832827 -112986.189682
1.80244972207 107.529978449 1.40512561304 2.52308235415 -112986.189625
88.7000458176 106.778627717 1.80890001221 3.69260839779 -112986.187997
3.45215722522 105.175469751 1.3136353259 2.05841259651 -112986.186122
64.2101338629 112.213747095 1.23029329407 2.1112576132 -112986.185336
10.3006939464 29.7393642386 2.00844212515 2.3799028732 -112986.181614
13.0355539407 30.9094162502 1.27064041266 2.23752596734 -112986.172045
175.200635668 197.770556367 2.28412588859 2.6547450189 -112986.170817
180.101190255 90.9398231795 3.44118931781 2.23041348144 -112986.167422
156.620774472 33.8629727075 2.14419069513 2.38109148613 -112986.16585
112.394209263 129.846292065 1.23970645017 2.36744088858 -112986.164191
177.888116527 92.5220001876 1.68524913166 2.83569269992 -112986.157514
10.6210278918 129.493670845 1.19730883269 2.42163211447 -112986.156767
163.037315045 157.558580683 1.64981026016 2.69633740447 -112986.151452
108.673975509 179.188311501 1.31063473125 3.48994792636 -112986.15083
88.8137284038 192.055516863 1.7138235798 2.29799969343 -112986.141608
100.854654124 36.2467200289 1.36795899261 3.77080121641 -112986.139363
62.6541915414 142.977852162 2.26105125185 2.56010507699 -112986.13718
150.742238629 89.3699310388 1.23781602381 2.50826126762 -112986.135859
45.8954880728 0.123071698557 1.62061734215 3.06886832191 -112986.135554
1.7164643465 105.038644409 1.12078203729 3.35653739956 -112986.135544
150.916107225 93.059628456 1.392503942 4.11219853656 -112986.134904
104.970103739 68.4385116732 2.06007169938 2.23862303045 -112986.116831
12.797984269 181.050440948 2.81940857247 2.18232724069 -112986.116016
149.252676934 174.211732493 1.95323293792 4.76629716556 -112986.102726
33.7348659333 169.248398905 1.65924793801 7.10909866216 -112986.099547
151.977588815 93.7515428873 1.39158496209 2.7845755626 -112986.094519
148.919650738 89.8392431384 1.26676449919 3.84885138118 -112986.093414
0.797626893659 107.279037855 1.53137029279 2.23357347365 -112986.092149
105.969209157 65.9303054691 1.72386860455 2.68590342534 -112986.091174
109.713031974 143.727365834 1.13484952977 2.52517922261 -112986.075484
10.8607363093 180.251456967 2.47324847591 2.2883717599 -112986.072344
150.397365515 27.618932714 1.47948707461 3.9954757974 -112986.068545
177.665702021 87.7983680779 1.55239150497 5.43032328864 -112986.063678
105.591100331 182.318383005 1.98688797288 2.38989724112 -112986.04911
117.912952229 51.4730014652 1.73200581684 2.1689637667 -112986.048809
145.499041397 168.242558576 1.9357985745 2.39771519316 -112986.043429
0.636441101191 103.660137286 1.49533756019 2.00394807492 -112986.032881
1.18519220871 104.795474365 1.64111309106 2.16616393255 -112986.031347
37.4279346828 157.744118934 1.88687107606 7.63940091272 -112986.03089
154.672402027 42.1780628608 1.1902718449 2.72425611022 -112986.027207
12.4954004255 30.8827329395 1.25735023355 2.50759081979 -112986.02544
0.994982141459 107.598126807 1.3713654977 2.39344001451 -112986.015394
95.1356454893 45.6717489475 1.12706093145 2.71292644397 -112986.014413
178.335002258 84.2726242896 2.37631263326 2.08155377481 -112986.012705
104.426077946 182.908360377 1.11369167481 3.74766363942 -112985.995156
24.4437841133 161.344528826 2.29734291873 2.32643843474 -112985.988034
175.747109546 199.031542014 2.94193276345 2.15918754935 -112985.98769
181.873597289 23.5639180722 1.30072099791 2.19222670675 -112985.982409
100.726457551 65.9737158871 2.21444092891 2.22963097597 -112985.974139
162.426218499 157.185421787 1.69185838257 2.1188016934 -112985.973354
110.666579682 183.731052696 1.50097942379 3.69327997855 -112985.969959
11.1418340754 30.5752681879 1.78910555179 2.37383415978 -112985.968079
13.8994438035 62.2818182168 1.14242000543 2.19214028803 -112985.960489
23.7567670846 162.072309159 1.78151096442 3.05170047259 -112985.95782
148.585454214 57.5555826092 1.09229995074 2.32532602491 -112985.948583
0.614989077548 104.201614661 1.48660985541 2.42267521374 -112985.938424
0.965215662299 107.468899703 1.36206797569 2.68538554421 -112985.938167
53.2020444194 197.930480428 1.0602878219 2.83061237122 -112985.937938
13.3250063992 180.761117595 2.59729525978 2.39204319759 -112985.937616
3.14143328282 106.149134854 1.34161849842 2.43780646306 -112985.933637
21.8633706841 117.560331466 1.19227844579 3.05100597681 -112985.927448
157.761407329 90.8310484417 1.39766263373 2.74764922686 -112985.926128
2.07237755287 107.665700896 1.19232033255 2.03910801765 -112985.924717
108.295262833 182.528624407 2.204630586 3.04700929103 -112985.911892
152.041183874 165.573595771 5.59710249653 2.48402607697 -112985.902015
161.998149135 177.719828527 1.0526237344 5.50973957427 -112985.901954
104.149306667 179.847500349 1.43885059088 2.21418220902 -112985.897112
102.636515696 69.2424710589 1.01720227008 4.17339019631 -112985.890169
10.8618088531 176.696250033 1.31986653287 2.89606294031 -112985.887694
12.8894322056 177.433055376 1.62686750073 2.71217491312 -112985.884494
63.0900922229 152.759857315 1.50508193803 2.20739619108 -112985.883128
63.5761046392 160.136888441 1.96183803069 3.5657158154 -112985.882171
152.06758015 94.5080319722 1.14232304364 3.24433391707 -112985.881735
95.2376140291 43.8103860027 1.09590960423 3.78691660685 -112985.878085
32.9427936366 169.835382688 1.3700885829 8.17316796673 -112985.876679
114.856776447 132.599197698 1.11810479707 2.96309037186 -112985.866846
123.579014045 182.048514079 1.24114685428 3.59442307655 -112985.865969
106.951275414 182.168290116 2.49700705361 2.45299611854 -112985.864033
146.776566677 160.516824353 1.0352944881 7.01187859046 -112985.853977
94.4590357129 103.495484826 2.25347889812 2.12776136553 -112985.84869
149.681681262 91.1262775953 1.01367059226 5.16329229009 -112985.846274
147.902034463 57.8272026623 1.17719973505 2.37005201428 -112985.835435
111.962965482 139.983243832 1.68150911967 2.2411166656 -112985.833119
111.448320067 143.617379231 1.22391503816 3.73095053106 -112985.830553
107.177328243 181.856673867 1.24336469943 4.56600184288 -112985.813059
57.6843341709 161.097551232 1.09625691781 3.27759158173 -112985.809776
61.6855883325 164.884939597 1.11957030386 3.61797699807 -112985.808975
146.459459575 90.1612263454 1.62858973116 2.37142724154 -112985.807894
153.485544588 179.105892203 1.01974168442 7.48157065655 -112985.806372
109.367878601 182.875790548 3.22977868582 2.03105589761 -112985.805482
12.1392174514 182.801168312 1.00633163338 3.03128383144 -112985.79565
11.2972977943 181.594922141 1.47348816787 3.15462428096 -112985.787993
65.6385901781 158.924473856 1.05848001167 4.7096558435 -112985.782634
67.5575598472 160.765545822 1.36035857621 2.26973137181 -112985.77956
108.824486951 181.405536749 1.94077038276 3.21980411564 -112985.776339
112.183511585 182.016051452 1.0568503812 2.19857654832 -112985.771307
9.16948595587 176.880265356 1.03412420893 2.82502225641 -112985.769446
0.959773869434 106.196173437 1.58403872622 2.13908011608 -112985.761541
0.390212648478 107.399225091 1.17478746116 3.56843389387 -112985.76023
11.5412532828 31.3878405195 1.04513478124 2.37892204473 -112985.759922
2.57255822181 107.486094466 1.04630907782 2.43225934801 -112985.759777
104.876840393 63.6987468817 1.40472176612 2.33019534367 -112985.755205
103.905455827 182.530081607 1.00775403241 3.62368179634 -112985.754128
90.9119061688 120.671667866 1.0447145062 3.7326792983 -112985.746954
106.21185784 183.083979939 1.37937691156 3.86864480289 -112985.741188
145.461077455 91.1501076307 1.14970241073 3.5543931867 -112985.740976
177.749604326 62.6310863668 1.08142230466 2.2372585111 -112985.738678
158.317610516 37.6984802377 1.06065984696 4.38435765398 -112985.738493
81.8351621922 181.366464013 1.08458333715 2.12315859808 -112985.736351
149.641406056 92.7904431566 1.26697076983 4.47086216587 -112985.727422
146.708677838 89.5873057442 1.09920378403 2.38943823152 -112985.724455
41.9742814982 165.332946615 2.00853207408 4.95022370009 -112985.718122
178.01170963 195.35395682 1.12291489862 3.87197103787 -112985.714233
11.6129020887 136.220195257 1.16030768636 2.42687883838 -112985.700786
179.695255927 84.5676870332 1.43907422151 6.35202652057 -112985.692952
1.7060775076 59.4249056023 1.39817226917 2.15809901754 -112985.688847
31.2096183067 164.273222203 3.04717397421 5.27391599502 -112985.688784
91.7945564244 103.905664228 1.1457656337 2.37827294441 -112985.687626
15.1532744431 178.630821371 1.1100387677 2.06416994079 -112985.684356
96.1867513495 44.9936582366 1.16956072136 4.02255908001 -112985.683319
0.771275536817 106.801008611 1.31378827793 3.06102906521 -112985.678916
10.7401672154 179.071543282 2.38464774981 2.11111290181 -112985.672562
9.75131945935 176.548968057 1.03266053712 2.61941519985 -112985.659781
31.0843420866 157.541994915 2.51817278686 2.44691900345 -112985.659109
110.560237592 143.809161755 1.29607228583 2.25410057716 -112985.659091
8.91183833605 179.144481754 1.04751366236 3.74197393223 -112985.653798
162.681623783 178.811285453 1.26191656898 2.98365880391 -112985.639798
42.0741917901 166.687119196 1.48313449241 2.4279199242 -112985.63694
2.16987963318 105.704659758 1.0757585221 3.03634827944 -112985.633187
62.9245986755 158.179087789 1.98680959282 2.45819184297 -112985.627001
105.644880172 183.175719908 1.15307113279 4.16354115021 -112985.62234
95.2899512141 162.427012524 1.68967297407 2.06567470033 -112985.616787
40.2712988709 160.796040049 2.05604119153 6.80211416589 -112985.616516
27.9104423617 88.5885772904 1.04797396177 3.81728012969 -112985.614994
100.770754648 68.7532653573 2.1146469305 2.13611793567 -112985.611798
156.647291088 89.3214571416 1.00927830015 3.5859789847 -112985.610972
111.263129681 182.228604252 1.7515674563 2.00378726733 -112985.608827
99.0616015111 42.0402774606 3.00701315457 2.35962525128 -112985.608598
52.6649826472 18.3853283482 1.18067360549 3.16846836126 -112985.607938
157.608289279 91.4407726057 1.15877502839 2.93373407486 -112985.604295
97.1142444921 110.032532613 1.90511786942 6.61102001574 -112985.602138
46.4778975676 34.9851897983 1.29570669292 4.02473544566 -112985.600565
1.19629980709 106.855446794 1.30788584943 2.60613741708 -112985.59962
173.398289931 195.468217211 1.1685219888 3.8466983424 -112985.594905
174.940669393 199.204904889 1.50412283405 2.05378242146 -112985.592859
37.1024466746 166.632636431 2.37284226785 6.0267797918 -112985.592184
104.428695899 41.1691118797 2.33755052543 3.98313041948 -112985.592086
178.734295286 197.690727 1.40795025305 2.15727131451 -112985.58877
10.9316507087 29.9042008151 1.964008958 2.34024667974 -112985.586606
37.7442382991 49.9338135292 1.02274257686 2.07880564289 -112985.584485
93.3774280603 160.366135057 1.54775508101 2.1641259784 -112985.581169
100.295207292 124.264918954 1.06872264759 2.81252834335 -112985.579495
176.669899215 84.3153243032 1.03770945858 2.21464200847 -112985.579196
128.187111572 188.781837474 1.72771659659 3.15304028149 -112985.579187
107.567292143 185.052942507 1.38366845434 2.43439671557 -112985.577121
23.9057317809 159.80192237 1.23775976543 2.54023079269 -112985.558822
40.5925474056 33.2188495175 1.27033986518 2.42465259703 -112985.555303
175.889674313 191.900145321 1.37429351541 2.04526497627 -112985.552179
23.671688355 164.603896359 1.20518027655 7.27466632135 -112985.551552
9.46405617406 177.541575827 1.19722356464 2.04030533774 -112985.550816
10.4695975431 29.2800453335 1.11086147191 2.71620816482 -112985.550054
10.0965980879 29.5275964593 1.42573290314 2.54667487845 -112985.549097
114.638445934 118.630424082 1.08640679156 2.75827404786 -112985.547087
147.600838644 89.9238486433 1.31306213375 3.36256059001 -112985.544969
152.262234686 93.016678667 1.06182907401 2.07025812509 -112985.544084
103.323467569 117.906425979 1.35707893199 2.51109119016 -112985.537974
185.487097 82.173548978 2.73522486568 3.35946945036 -112985.533079
88.5978120397 109.050707259 1.78593926721 5.47864286003 -112985.527965
152.172537443 33.0307676036 1.55873072817 5.66942220928 -112985.518033
92.6800017081 104.4357084 1.48602068436 5.48663198781 -112985.516032
38.9502445192 156.801256398 2.47687769689 4.79892589992 -112985.515378
1.45047633305 105.543225262 1.20820134375 2.83769112462 -112985.515039
0.841738877049 104.91392828 1.09408702344 2.11448724229 -112985.50991
40.9101658308 167.243750762 1.88864195872 3.04352390383 -112985.508172
9.09806352229 178.565079885 1.29823972289 3.06981176639 -112985.504745
102.492223383 41.9864023496 3.85280263422 2.31717638348 -112985.504215
15.4021178112 62.8027541698 1.06684639848 2.17367960574 -112985.500497
10.9387573917 30.8316348908 1.34393064386 2.44668555779 -112985.498183
161.312607954 114.253468511 2.77184030663 2.01622015721 -112985.496765
10.2311317701 179.907483237 1.86093338457 2.68043075171 -112985.483797
154.447957947 49.843663348 1.21076826295 3.32483050246 -112985.481788
116.537855326 132.161941935 1.7114192162 2.38128151416 -112985.47269
124.032701554 113.680296438 1.45623787181 2.6785460262 -112985.464956
182.530492179 150.300799786 2.41256456909 2.21009837068 -112985.457296
34.9558694956 51.9484495212 1.46897550728 2.42134875018 -112985.451717
155.083467934 40.4158604558 1.43250316233 2.89672394237 -112985.445609
169.707595173 145.342997424 1.26967137254 2.73075652012 -112985.435858
1.16403605655 105.533558945 1.31232081756 2.243204352 -112985.434237
173.391424957 197.308702639 1.26129360156 2.97899574095 -112985.433919
13.1999652086 179.527546921 2.67695538696 2.15269986898 -112985.433042
1.45557565694 106.828548621 1.13939911085 2.56662674176 -112985.42226
111.041359641 180.894020743 1.0871222018 2.70582780013 -112985.421886
164.778986788 163.3094983 1.11261343765 3.9652406186 -112985.418792
102.158343335 47.4410383437 1.18700066185 3.56184538749 -112985.418103
174.352268056 196.247384988 1.54310661047 3.42252677198 -112985.413785
43.2200546482 164.095519376 1.20036239272 8.20468071999 -112985.407635
81.9645187539 195.712807259 1.15185354589 3.20096071523 -112985.391441
12.8041443252 29.7206101399 1.061566358 2.05746555068 -112985.386823
11.3959645814 28.1398275852 1.07527819161 2.12073621874 -112985.385269
30.5725786205 162.103687214 1.71837822185 8.83268451944 -112985.375624
145.157679928 92.4373564609 1.60556979298 2.91295077445 -112985.372347
80.6289786759 16.6532992125 1.19027670663 2.21784577622 -112985.372241
175.089973337 199.394444585 1.05132089654 2.23764126954 -112985.367805
80.7277209142 193.151950581 1.48114185171 2.27702781683 -112985.358302
44.34116642 4.51415300608 1.22627325042 7.22872075823 -112985.352664
134.331413801 184.937744288 1.54173719226 4.80464550216 -112985.352461
145.799835253 172.252197648 1.246848833 6.46694187536 -112985.34765
108.052867001 179.264317247 1.26571936275 2.25451624139 -112985.346704
101.516480686 66.077959794 2.65590139457 2.0450623771 -112985.337829
189.172689769 161.426476673 1.21742022695 2.01147204669 -112985.337418
152.901921805 92.3545573177 1.13049561266 4.34663514953 -112985.32051
180.376446707 87.9027136545 1.3204171263 7.17442561305 -112985.317192
124.616403124 188.061261535 1.54679497913 2.77016123816 -112985.315705
1.60174575366 105.687540201 1.00477064262 2.36640126405 -112985.313802
176.715175405 199.96779048 1.18481413395 5.15260954837 -112985.313704
102.802531465 37.2893564524 1.57522605131 4.26010429183 -112985.308579
96.6851889415 41.8628297184 1.36903937254 4.13288266295 -112985.306181
31.2861089162 171.386576727 1.11950114002 5.55231000282 -112985.303946
22.7566058274 117.489877023 1.72590204985 2.20967844278 -112985.303429
184.329716797 93.5497282219 1.15939866161 5.76942077599 -112985.301561
39.1331777157 9.87750636548 2.3303783958 7.59742219138 -112985.298079
95.9124351388 113.598731074 1.58696640152 8.0337636408 -112985.284308
110.776893472 142.362661071 1.6587067123 2.32188290374 -112985.278446
154.881587357 176.463402731 1.44242752072 2.5940850043 -112985.277551
114.976424127 141.318488352 1.37051342399 2.28474190331 -112985.269299
132.711040394 182.100046446 1.76318214042 4.73257210995 -112985.267523
113.869706277 139.981384889 1.50978080871 2.03615320424 -112985.245587
107.932448276 182.814103708 2.00982266654 3.11904076503 -112985.24309
109.041778739 180.563767059 1.65986843065 3.12098471315 -112985.242038
102.853065319 64.2216245861 1.72359811852 2.74453830938 -112985.239177
152.564890276 39.4550936374 1.37779972951 2.18348102713 -112985.234562
180.982754701 89.8327536082 4.22553275417 2.42956705168 -112985.234392
174.350907042 194.853090477 1.84496166441 2.4566879856 -112985.233948
154.335283596 39.4399071867 1.15795069957 4.11296161143 -112985.230919
47.1982438318 1.35731264245 1.60548876844 3.3952801946 -112985.21323
180.903558975 82.8052509514 2.69898959738 2.07223512174 -112985.2056
103.872139094 67.6569767652 2.26002366789 2.77737925915 -112985.199275
180.406018075 93.1050016839 1.87818886168 3.06765970352 -112985.196201
177.184865005 195.725233424 2.35432218186 2.29756323018 -112985.191431
188.451820667 85.953232796 1.49099986313 5.44888743419 -112985.186609
131.379692864 186.48775094 1.37646257665 6.15481957105 -112985.186549
160.128838402 28.1794496707 1.05858228894 3.41567853558 -112985.182028
141.69294223 170.75672751 1.32037295932 2.02133762698 -112985.162323
61.4423464026 165.559343223 1.43333831781 2.23575234586 -112985.161852
186.695933499 82.3057730836 1.86050096317 4.39454007641 -112985.158811
32.1873423526 152.810433865 1.11553379411 3.2142517417 -112985.148165
10.9193806102 181.093184315 1.45427530368 3.11665363742 -112985.14353
100.554858634 69.3783265792 1.04987352272 2.05934984566 -112985.129099
109.993432329 185.809636111 1.20992554352 2.39028459481 -112985.12827
122.991909568 184.736162966 1.08539789667 5.14818142278 -112985.123542
85.1632584681 115.481028856 1.89374767064 2.48796546916 -112985.12262
185.948099405 84.6689499268 1.99284570253 5.34370727045 -112985.073363
11.7525190244 176.891243649 1.05268868087 3.03370058391 -112985.070499
104.783892398 36.6917494469 1.19467962641 3.48587803479 -112985.067006
